iter	Logloss
0	0.6330484258
1	0.5841387604
2	0.5357067226
3	0.4913572178
4	0.453718293
5	0.4123276531
6	0.3707095334
7	0.3400012997
8	0.311112283
9	0.2813434429
10	0.2562251102
11	0.2364182103
12	0.2169948774
13	0.1984260067
14	0.1778067254
15	0.1636830177
16	0.1497020065
17	0.1370406562
18	0.1253699247
19	0.1160871984
20	0.1069331119
21	0.09860637331
22	0.09114296006
23	0.08379348646
24	0.07691177134
25	0.07028536803
26	0.06506337948
27	0.05951908842
28	0.05527542278
29	0.05114740948
30	0.04751599653
31	0.04410331131
32	0.04049340862
33	0.03725623825
34	0.03445129651
35	0.03220115304
36	0.02976358362
37	0.02781701782
38	0.02584028032
39	0.02429399772
40	0.02298731132
41	0.02157874249
42	0.02006958405
43	0.01883005664
44	0.01774390128
45	0.01674796325
46	0.01567806912
47	0.01478943086
48	0.01392466103
49	0.01304816135
50	0.01225803749
51	0.01156920976
52	0.01096601062
53	0.01050438525
54	0.0100012412
55	0.009478375392
56	0.009057312494
57	0.008582888243
58	0.008107321895
59	0.007728378788
60	0.007346616043
61	0.007092728379
62	0.006721767928
63	0.006450695175
64	0.006244325212
65	0.00594106521
66	0.005656922615
67	0.00545110428
68	0.00523267248
69	0.00507507144
70	0.004861001803
71	0.004669489272
72	0.004461263286
73	0.004297540237
74	0.004147121922
75	0.003970546353
76	0.00388850126
77	0.003777405524
78	0.003655449234
79	0.003542014511
80	0.003410443569
81	0.003285904613
82	0.003148544581
83	0.00305250071
84	0.002975798041
85	0.002902248392
86	0.002850015958
87	0.002755136378
88	0.002677110126
89	0.002594974405
90	0.002538022383
91	0.00245723614
92	0.002390911987
93	0.002331787206
94	0.002274329563
95	0.002231882401
96	0.002177680196
97	0.002124190761
98	0.002071288789
99	0.002022051469
100	0.001984999905
101	0.001953840544
102	0.001918764069
103	0.00187871716
104	0.001830329014
105	0.001802682063
106	0.001771664424
107	0.00173943533
108	0.001702880486
109	0.001672649252
110	0.001646690015
111	0.001621387368
112	0.001594892456
113	0.001581840763
114	0.001560091447
115	0.001529451694
116	0.001515187621
117	0.001497780701
118	0.001467220826
119	0.001453774601
120	0.001438195151
121	0.001405902248
122	0.001370324775
123	0.001358816994
124	0.001338553445
125	0.001323587237
126	0.001296975802
127	0.001273721416
128	0.001251686345
129	0.001232420166
130	0.001218221868
131	0.001208150608
132	0.001190438628
133	0.001181597435
134	0.001163276722
135	0.001152734867
136	0.001133860792
137	0.001114841065
138	0.001107231903
139	0.001082873798
140	0.001064843349
141	0.001049516016
142	0.001034782505
143	0.001022215509
144	0.001005335595
145	0.0009969711231
146	0.000978415633
147	0.0009716939076
148	0.0009638621057
149	0.0009494475837
150	0.0009404411444
151	0.0009276778655
152	0.000914987297
153	0.0009149664895
154	0.0009087895721
155	0.0008954434538
156	0.0008846401772
157	0.000870906405
158	0.0008621804615
159	0.0008621804615
160	0.0008539180613
161	0.0008416925967
162	0.0008293580087
163	0.0008165613222
164	0.0008165493002
165	0.0008071737024
166	0.0007981371502
167	0.0007981243189
168	0.0007892620289
169	0.0007773682117
170	0.0007773682117
171	0.0007679530798
172	0.0007596775016
173	0.0007494685084
174	0.0007402446314
175	0.0007402363663
176	0.0007402237084
177	0.0007320077782
178	0.0007206064613
179	0.0007206018374
180	0.0007109490962
181	0.0007109278842
182	0.000700496078
183	0.0007004801257
184	0.0007004735945
185	0.0006891134878
186	0.0006783440233
187	0.0006783280709
188	0.000668387089
189	0.0006683589989
190	0.0006683709054
191	0.0006683614265
192	0.0006683746045
193	0.0006598988704
194	0.000652033083
195	0.0006520329674
196	0.0006520188068
197	0.0006443175715
198	0.000637044218
199	0.0006283561325
200	0.0006283561325
201	0.0006211023148
202	0.000612000277
203	0.0006119866365
204	0.0006119883127
205	0.0006039901091
206	0.0006039787228
207	0.0006039858898
208	0.0006039871614
209	0.0005952532995
210	0.0005952459013
211	0.0005952310471
212	0.0005952310471
213	0.0005952352664
214	0.0005952118581
215	0.000595221337
216	0.000595207292
217	0.0005952209324
218	0.0005952067718
219	0.000595205269
220	0.0005952128984
221	0.0005951947497
222	0.0005951870047
223	0.0005951921488
224	0.0005951846928
225	0.0005854156034
226	0.0005854043905
227	0.0005773523766
228	0.0005773609307
229	0.0005773524922
230	0.0005773524922
231	0.0005773463655
232	0.0005773463655
233	0.0005773234774
234	0.0005773112241
235	0.0005773112241
236	0.0005773115709
237	0.0005773045195
238	0.0005772948093
239	0.0005772948093
240	0.0005772948093
241	0.0005773027277
242	0.0005772899543
243	0.0005772948093
244	0.0005772948093
245	0.0005772756203
246	0.0005681009298
247	0.0005681124895
248	0.0005681124895
249	0.0005605013042
250	0.0005533983982
251	0.000553411345
252	0.0005533952193
253	0.0005533850468
254	0.0005533850468
255	0.0005533954505
256	0.0005533954505
257	0.0005533963174
258	0.0005533963174
259	0.0005533817522
260	0.0005533797293
261	0.0005452244296
262	0.0005452322324
263	0.0005452125232
264	0.0005452040846
265	0.0005445321201
266	0.0005445338541
267	0.0005445338541
268	0.00054452241
269	0.0005445128154
270	0.000544498597
271	0.0005445055328
272	0.0005445026429
273	0.0005444866906
274	0.0005444825869
275	0.0005444799859
276	0.0005444799859
277	0.0005444764024
278	0.0005444795236
279	0.000544468773
280	0.000544448428
281	0.0005444533987
282	0.000544448428
283	0.0005444463473
284	0.0005444283142
285	0.0005372260527
286	0.0005372260527
287	0.0005372260527
288	0.0005372260527
289	0.0005372203884
290	0.0005372231628
291	0.000530199036
292	0.000530205336
293	0.0005301923314
294	0.0005301839506
295	0.0005302022149
296	0.0005301893259
297	0.0005301862626
298	0.0005301777662
299	0.0005301829681
300	0.0005301812919
301	0.0005301812919
302	0.0005301732579
303	0.0005301717552
304	0.0005219958215
305	0.0005219858223
306	0.000521989926
307	0.0005219671534
308	0.0005219676158
309	0.0005219569231
310	0.0005219569231
311	0.0005219691186
312	0.0005219691186
313	0.0005219557093
314	0.0005219438607
315	0.0005219438607
316	0.0005219650727
317	0.0005219650727
318	0.0005219650727
319	0.0005219487735
320	0.0005219558249
321	0.0005219558249
322	0.0005163051043
323	0.0005163008272
324	0.0005163008272
325	0.0005163008272
326	0.0005162997291
327	0.0005162914639
328	0.0005162815226
329	0.0005162830253
330	0.0005162856841
331	0.0005162781125
332	0.0005162717546
333	0.0005162695583
334	0.0005162764363
335	0.0005162532013
336	0.0005162627959
337	0.0005162627381
338	0.0005162627381
339	0.000509633837
340	0.0005096378251
341	0.0005096404838
342	0.0005096218149
343	0.0005096218149
344	0.0005096239534
345	0.0005096239534
346	0.0005096151681
347	0.0005096292709
348	0.0005096029148
349	0.0005096147635
350	0.0005096105442
351	0.0005096047644
352	0.000509595112
353	0.000509603435
354	0.00050959569
355	0.0005038009935
356	0.000503803999
357	0.0005037983348
358	0.0005037972366
359	0.0005037858503
360	0.0005037863127
361	0.0005037813421
362	0.0005037957917
363	0.0005037718631
364	0.0005037673548
365	0.0005037678172
366	0.000503760997
367	0.0005037500153
368	0.0005037457382
369	0.0004968044944
370	0.000496790276
371	0.0004968009687
372	0.0004968021825
373	0.0004968021825
374	0.0004967959981
375	0.0004967931659
376	0.0004967931659
377	0.0004967895246
378	0.0004968039164
379	0.000491834408
380	0.0004918283392
381	0.0004918379915
382	0.0004918199584
383	0.0004918136006
384	0.0004918134272
385	0.0004918204786
386	0.0004918219236
387	0.0004918124446
388	0.0004918049309
389	0.0004918049309
390	0.0004918062024
391	0.000491805451
392	0.000491800018
393	0.000491800018
394	0.0004917889207
395	0.0004917918106
396	0.0004917838344
397	0.0004917838344
398	0.0004917717546
399	0.0004848588898
400	0.0004848592944
401	0.0004848564045
402	0.0004848406833
403	0.0004848322447
404	0.0004848546705
405	0.0004848437466
406	0.0004848318401
407	0.0004848318401
408	0.0004848318401
409	0.0004848318401
410	0.0004848249621
411	0.0004848173616
412	0.0004788716379
413	0.0004788755392
414	0.0004788627658
415	0.0004788627658
416	0.0004788362363
417	0.0004788398487
418	0.0004788398487
419	0.0004788398487
420	0.0004788508593
421	0.0004788455997
422	0.0004788455997
423	0.0004788455997
424	0.0004788397909
425	0.0004788354271
426	0.0004788456575
427	0.0004788324794
428	0.0004788362941
429	0.0004788364097
430	0.0004788256014
431	0.0004788174518
432	0.0004788092445
433	0.0004718853402
434	0.0004718902531
435	0.0004718889237
436	0.000471873058
437	0.0004718771617
438	0.0004718766993
439	0.0004718619029
440	0.0004718552561
441	0.0004718438987
442	0.0004718411244
443	0.0004718377143
444	0.000471840373
445	0.0004718327436
446	0.0004718327436
447	0.0004718499964
448	0.0004649177114
449	0.0004649273926
450	0.000464925283
451	0.0004649262945
452	0.0004649262945
453	0.0004649216706
454	0.0004649205435
455	0.0004583996677
456	0.0004583996677
457	0.0004584076149
458	0.0004584076149
459	0.0004583984539
460	0.0004583971534
461	0.0004583999278
462	0.0004583940323
463	0.0004583842066
464	0.0004583738607
465	0.0004583876167
466	0.0004583876167
467	0.0004583876167
468	0.000458384958
469	0.0004583793226
470	0.0004583690345
471	0.0004583768662
472	0.0004583553652
473	0.0004583503945
474	0.0004583503945
475	0.0004583503945
476	0.0004583548161
477	0.0004583469555
478	0.0004583488339
479	0.0004583533422
480	0.0004583427362
481	0.0004583443835
482	0.0004583448459
483	0.0004583448459
484	0.0004583383724
485	0.0004583296449
486	0.0004583216109
487	0.0004583245008
488	0.0004583299917
489	0.0004583197613
490	0.0004583092709
491	0.0004583092709
492	0.0004583139526
493	0.0004583049071
494	0.0004583049071
495	0.0004583049071
496	0.0004583113806
497	0.0004583113806
498	0.0004583069012
499	0.0004582807185
500	0.0004582863539
501	0.0004582843309
502	0.0004582721932
503	0.0004582769038
504	0.0004582769038
505	0.0004514607069
506	0.0004514508812
507	0.000451443194
508	0.0004514433963
509	0.0004514290912
510	0.0004514246985
511	0.0004514129943
512	0.0004514158264
513	0.0004514119539
514	0.0004514119539
515	0.0004514119539
516	0.0004514111159
517	0.00045139788
518	0.0004513956837
519	0.0004513964351
520	0.0004513882855
521	0.0004513927649
522	0.0004513873896
523	0.0004513864937
524	0.0004513864937
525	0.0004513766102
526	0.0004513810896
527	0.0004513716684
528	0.000451365484
529	0.0004513691831
530	0.0004513642124
531	0.0004513619872
532	0.000451352566
533	0.0004513408908
534	0.0004513392435
535	0.0004513366715
536	0.0004513390412
537	0.0004513344173
538	0.0004513254008
539	0.0004513323655
540	0.0004513276549
541	0.0004513263545
542	0.0004513157196
543	0.0004513221641
544	0.0004513143613
545	0.0004513143613
546	0.0004513143613
547	0.000451313581
548	0.0004513008365
549	0.0004513025415
550	0.0004513017034
551	0.0004513046512
552	0.0004512981777
553	0.0004512916176
554	0.0004513039865
555	0.000451281474
556	0.000451281474
557	0.0004512916465
558	0.0004512914153
559	0.0004512914153
560	0.0004512851442
561	0.0004512789887
562	0.0004512640478
563	0.0004512640478
564	0.0004512661574
565	0.0004512646546
566	0.0004512669088
567	0.0004512442518
568	0.0004512442518
569	0.0004512442518
570	0.0004512570253
571	0.0004512525459
572	0.0004512525459
573	0.0004512525459
574	0.0004512422578
575	0.0004512356398
576	0.0004512382408
577	0.0004512348885
578	0.0004512193118
579	0.0004512317962
580	0.0004512081856
581	0.0004512176356
582	0.0004512106131
583	0.0004512136186
584	0.0004512023768
585	0.0004512023768
586	0.0004511983888
587	0.0004512104108
588	0.0004512104108
589	0.0004512011342
590	0.0004512011342
591	0.0004512011342
592	0.0004511949497
593	0.0004511845749
594	0.0004511845749
595	0.0004511881295
596	0.0004511881295
597	0.0004511846038
598	0.0004511686515
599	0.0004511697785
600	0.0004511684781
601	0.0004511647212
602	0.0004511505606
603	0.0004511456477
604	0.0004511628716
605	0.0004511549532
606	0.0004511385963
607	0.0004511313426
608	0.0004511323252
609	0.0004511356486
610	0.0004511293485
611	0.0004511281348
612	0.0004511133095
613	0.0004511131361
614	0.0004511122402
615	0.0004511122402
616	0.000451118309
617	0.0004511146677
618	0.0004511090613
619	0.0004510977328
620	0.0004510859419
621	0.0004511113443
622	0.0004510942649
623	0.0004510696428
624	0.0004510914328
625	0.0004510914328
626	0.0004510787749
627	0.0004510812892
628	0.0004510652501
629	0.0004510697584
630	0.0004510516386
631	0.0004510488931
632	0.0004510432867
633	0.0004510414082
634	0.0004510420151
635	0.0004510415527
636	0.000451033172
637	0.0004510304265
638	0.0004510233751
639	0.0004510113242
640	0.0004510127691
641	0.0004510127691
642	0.0004510018741
643	0.0004510018741
644	0.0004509992443
645	0.0004509998512
646	0.0004509983195
647	0.0004509791304
648	0.0004509782057
649	0.0004509765873
650	0.0004509668194
651	0.0004509702006
652	0.0004509802286
653	0.0004509645652
654	0.0004509645652
655	0.0004509717033
656	0.0004509561267
657	0.0004509622822
658	0.0004509622822
659	0.0004509622822
